symbol,signal_date,entry_date,entry,stop,risk_pct,t1,t1_kind,t2,t2_kind,t1_r,t2_r,n_pool,nearest_pool_r,baseline_r,baseline_reason,baseline_hit_t1,baseline_hit_t2,baseline_bars,baseline_open,t1run_r,t1run_reason,t1run_hit_t1,t1run_hit_t2,t1run_bars,t1run_open,t1t2_r,t1t2_reason,t1t2_hit_t1,t1t2_hit_t2,t1t2_bars,t1t2_open
TATASTEEL,2018-04-26 03:45:00+00:00,2018-04-27 03:45:00+00:00,58.29499816894531,62.59432223183768,7.3751165587696805,51.795528411865234,daily_swing,40.77712631225586,daily_swing,1.5117422325005119,4.074564187400267,27,0.5907898692152312,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False
TATASTEEL,2018-05-23 03:45:00+00:00,2018-05-24 03:45:00+00:00,54.38999938964844,63.884750257219586,17.4567953192112,37.05192565917969,prev_month,,,1.8260693695172225,,24,0.13377584332218304,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False
TATASTEEL,2018-09-28 03:45:00+00:00,2018-10-01 03:45:00+00:00,58.0,65.01210932050432,12.089843656041936,46.39827346801758,prev_month,35.951515197753906,daily_swing,1.654527332889329,3.144344133051869,27,0.16756715894669466,0.8841848407596616,trend_exit,False,False,525,False,1.2693560868244953,trend_exit,True,False,525,False,2.399435732970599,t2,True,True,211,False
TATASTEEL,2022-01-24 03:45:00+00:00,2022-01-25 03:45:00+00:00,109.47000122070312,124.915107018607,14.108984768132876,84.33499908447266,daily_swing,59.744998931884766,prev_month,1.6273764948662022,3.2194666025251024,40,0.1854955156188281,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False,-1.0,stop,False,False,11,False
TATASTEEL,2022-02-22 03:45:00+00:00,2022-02-23 03:45:00+00:00,114.80000305175781,126.89671690804617,10.537206911775545,84.33499908447266,daily_swing,68.83499908447266,daily_swing,2.5184528897034477,3.799792614205774,37,0.7167240542631191,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
TATASTEEL,2022-04-22 03:45:00+00:00,2022-04-25 03:45:00+00:00,125.0,137.05510014125278,9.644080113002223,106.70999908447266,daily_swing,84.33499908447266,daily_swing,1.5172002472993664,3.373261145825819,42,0.18249512011217198,0.6097003250076091,trend_exit,False,False,179,False,1.0634502861534878,trend_exit,True,False,179,False,2.4452306965625925,t2,True,True,39,False
TATASTEEL,2024-12-30 03:45:00+00:00,2024-12-31 03:45:00+00:00,136.8699951171875,152.81585715157644,11.650370865240522,111.25,daily_swing,87.75,daily_swing,1.606686114675724,3.080422683405578,63,0.17371208955013537,-1.0,stop,False,False,49,False,-1.0,stop,False,False,49,False,-1.0,stop,False,False,49,False
TATASTEEL,2025-04-04 03:45:00+00:00,2025-04-07 03:45:00+00:00,128.0,160.47557743617466,25.371544872011455,68.83499908447266,daily_swing,30.0,daily_swing,1.821830605839305,3.017652270928906,63,0.0058506254978735375,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False,-1.0,stop,False,False,27,False
TCS,2017-01-13 03:45:00+00:00,2017-01-16 03:45:00+00:00,1125.0,1197.5881905691965,6.452283606150801,,,,,,,5,0.7187815045256959,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False
TCS,2017-03-24 03:45:00+00:00,2017-03-27 03:45:00+00:00,1213.4749755859375,1295.5065577915736,6.760055531102028,1076.5,daily_swing,,,1.6697834163745577,,9,0.16335201703743105,-1.0,stop,False,False,40,False,-1.0,stop,False,False,40,False,-1.0,stop,False,False,40,False
TCS,2017-06-08 03:45:00+00:00,2017-06-09 03:45:00+00:00,1260.0,1321.8996686662947,4.912672116372596,1134.25,prev_month,1072.824951171875,daily_swing,2.031513297396255,3.023845730696853,13,2.031513297396255,-1.0,stop,False,False,99,False,-1.0,stop,False,False,99,False,-1.0,stop,False,False,99,False
TCS,2019-11-22 03:45:00+00:00,2019-11-25 03:45:00+00:00,2074.550048828125,2216.1417898995537,6.825178363443738,1808.0,daily_swing,1420.0,prev_month,1.8825253988059842,4.622798221669754,49,1.0562060166537648,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False,-1.0,stop,False,False,18,False
TCS,2020-01-20 03:45:00+00:00,2020-01-21 03:45:00+00:00,2169.949951171875,2264.2510707310266,4.34577394322964,1984.0,daily_swing,1881.300048828125,daily_swing,1.9718742687379807,3.060938233746955,53,0.22003980543395657,-1.0,stop,False,False,111,False,0.48593713436899033,stop_after_t1,True,False,111,False,2.5164062512424676,t2,True,True,35,False
TCS,2020-07-24 03:45:00+00:00,2020-07-27 03:45:00+00:00,2165.0,2338.87749546596,8.031293093115925,1865.199951171875,daily_swing,1546.75,daily_swing,1.7242027096417272,3.555664281586317,44,0.8957455913579764,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False,-1.0,stop,False,False,2,False
TCS,2022-09-16 03:45:00+00:00,2022-09-19 03:45:00+00:00,3036.0,3276.551832798549,7.923314650808604,2624.449951171875,daily_swing,2302.60009765625,daily_swing,1.7108580884219609,3.0488227581202336,66,0.34503998175523604,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False,-1.0,stop,False,False,36,False
TCS,2023-04-19 03:45:00+00:00,2023-04-20 03:45:00+00:00,3090.0,3279.187810407366,6.122582861079813,2755.0,daily_swing,2492.300048828125,prev_month,1.7707271905027369,3.159294194931932,69,0.44928898863502276,-1.0,stop,False,False,12,False,-1.0,stop,False,False,12,False,-1.0,stop,False,False,12,False
TCS,2023-06-06 03:45:00+00:00,2023-06-07 03:45:00+00:00,3253.0,3376.806778390067,3.8059261724582525,3005.0,daily_swing,2880.0,prev_month,2.0031213413747717,3.0127591142451204,74,0.4684719266118418,-1.0,stop,False,False,26,False,-1.0,stop,False,False,26,False,-1.0,stop,False,False,26,False
TCS,2025-04-03 03:45:00+00:00,2025-04-04 03:45:00+00:00,3362.60009765625,3717.2432111467633,10.546693130048423,2755.0,daily_swing,2241.300048828125,prev_month,1.7132719473276992,3.1617702590977275,82,0.11349437919108694,0.37389728606642475,trend_exit,False,False,168,False,0.37389728606642475,trend_exit,False,False,168,False,0.37389728606642475,trend_exit,False,False,168,False
TCS,2026-04-24 03:45:00+00:00,2026-04-27 03:45:00+00:00,2396.89990234375,2620.5342843191966,9.330151073758696,2009.25,daily_swing,1719.1500244140625,daily_swing,1.7334092321560428,3.0306157395963362,52,0.2267091076247904,0.6376472716582615,open_at_end,False,False,64,True,1.1855282519071522,open_at_end,True,False,64,True,1.1855282519071522,open_at_end,True,False,64,True
TECHM,2017-05-29 03:45:00+00:00,2017-05-30 03:45:00+00:00,381.6499938964844,448.4178506033761,17.49452581545208,,,,,,,0,,-1.0,stop,False,False,73,False,-1.0,stop,False,False,73,False,-1.0,stop,False,False,73,False
TECHM,2017-11-20 03:45:00+00:00,2017-11-21 03:45:00+00:00,478.0,499.6032141549247,4.519500869231103,441.5,daily_swing,410.54998779296875,daily_swing,1.6895634019199617,3.122221152987799,15,0.9211589420802908,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
TECHM,2019-06-20 03:45:00+00:00,2019-06-21 03:45:00+00:00,729.0,772.3564291817802,5.947383975552838,640.4000244140625,daily_swing,563.6500244140625,daily_swing,2.0435256606226733,3.8137360180810984,42,0.3978648686144343,-1.0,stop,False,False,89,False,0.5217628303113366,stop_after_t1,True,False,89,False,0.5217628303113366,stop_after_t1,True,False,89,False
TECHM,2022-08-29 03:45:00+00:00,2022-08-30 03:45:00+00:00,1048.0,1137.8446432931082,8.572962146288953,890.0,daily_swing,747.5499877929688,daily_swing,1.7585912104358015,3.3441060167254077,58,0.6232981505342081,-1.0239898187347705,stop,False,False,8,False,-1.0239898187347705,stop,False,False,8,False,-1.0239898187347705,stop,False,False,8,False
TECHM,2022-09-16 03:45:00+00:00,2022-09-19 03:45:00+00:00,1036.0,1168.704641723633,12.809328351702018,820.0,daily_swing,561.3499755859375,daily_swing,1.6276747911338003,3.5767401821750577,60,0.14091452992258846,-0.8289084584477687,trend_exit,False,False,107,False,-0.8289084584477687,trend_exit,False,False,107,False,-0.8289084584477687,trend_exit,False,False,107,False
TECHM,2025-06-02 03:45:00+00:00,2025-06-03 03:45:00+00:00,1555.9000244140625,1639.695738874163,5.385674731360531,1209.4000244140625,daily_swing,1193.6500244140625,daily_swing,4.135056335905897,4.323013442083439,84,0.9284490182987777,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
TECHM,2025-07-04 03:45:00+00:00,2025-07-07 03:45:00+00:00,1647.9000244140625,1717.3164297921317,4.212416065880652,1533.9000244140625,daily_swing,1209.4000244140625,daily_swing,1.642263084340236,6.3169505480981885,86,1.642263084340236,0.9911208806248719,trend_exit,False,False,106,False,1.316691982482554,trend_exit,True,False,106,False,1.316691982482554,trend_exit,True,False,106,False
TECHM,2026-04-24 03:45:00+00:00,2026-04-27 03:45:00+00:00,1362.9000244140625,1535.9236197335379,12.695252198991017,1098.1500244140625,daily_swing,820.0,daily_swing,1.530138126601511,3.1377224789002764,86,0.27163925193681215,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
TECHM,2026-06-12 03:45:00+00:00,2026-06-15 03:45:00+00:00,1441.199951171875,1593.6850019182477,10.580422974784547,1209.4000244140625,daily_swing,981.0499877929688,prev_month,1.520148536680908,3.0176726251301207,89,0.23018633901574412,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
TVSMOTOR,2018-09-28 03:45:00+00:00,2018-10-01 03:45:00+00:00,559.7000122070312,606.7657274518695,8.409096697934098,430.6000061035156,prev_month,414.0,daily_swing,2.742973424114155,3.0956719014911918,29,0.9688588898284044,1.1622050556860564,trend_exit,False,False,534,False,1.9525892399001057,trend_exit,True,False,534,False,2.9193226628026734,t2,True,True,186,False
TVSMOTOR,2026-05-18 03:45:00+00:00,2026-05-19 03:45:00+00:00,3285.0,3741.4207101004463,13.894085543392581,2221.10009765625,daily_swing,1873.0,daily_swing,2.330963251228485,3.093637008034223,99,0.10297516953088419,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False
ULTRACEMCO,2018-05-18 03:45:00+00:00,2018-05-21 03:45:00+00:00,3899.949951171875,4163.9571463448665,6.769502134089218,3261.0,daily_swing,3050.0,daily_swing,2.4201990053839295,3.2194196473128045,16,0.32896775202932016,-1.0,stop,False,False,46,False,-1.0,stop,False,False,46,False,-1.0,stop,False,False,46,False
ULTRACEMCO,2019-01-09 03:45:00+00:00,2019-01-10 03:45:00+00:00,3820.0,4041.941782924107,5.809994317384999,3470.0,prev_month,3050.0,daily_swing,1.576990125017075,3.469378275037565,9,0.4278146724825724,-1.0,stop,False,False,40,False,0.2884950625085375,stop_after_t1,True,False,40,False,0.2884950625085375,stop_after_t1,True,False,40,False
ULTRACEMCO,2019-03-25 03:45:00+00:00,2019-03-26 03:45:00+00:00,3869.0,4157.317693219866,7.451995172392498,3367.050048828125,daily_swing,,,1.7409613179344399,,11,1.7409613179344399,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
ULTRACEMCO,2020-05-05 03:45:00+00:00,2020-05-06 03:45:00+00:00,3300.0,3686.0635672433036,11.698895977069807,,,,,,,5,0.7123179272357769,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False,-1.0,stop,False,False,13,False
ULTRACEMCO,2020-06-11 03:45:00+00:00,2020-06-12 03:45:00+00:00,3600.0,3940.9628557477677,9.47119043743799,3025.0,daily_swing,,,1.6864007040853881,,8,0.9352922084265417,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False,-1.0,stop,False,False,7,False
ULTRACEMCO,2020-08-31 03:45:00+00:00,2020-09-01 03:45:00+00:00,3925.0,4232.828208705357,7.842756909690617,3281.10009765625,daily_swing,2910.0,daily_swing,2.0917508016949493,3.2972936569680185,13,0.6160900690075379,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
ULTRACEMCO,2022-05-05 03:45:00+00:00,2022-05-06 03:45:00+00:00,6300.0,6814.478574916295,8.166326585972932,5260.0,daily_swing,4501.0498046875,daily_swing,2.0214641594534957,3.496647446602004,32,0.46824088327282476,-1.057381252637213,stop,False,False,86,False,0.4820414534081413,stop_after_t1,True,False,86,False,0.4820414534081413,stop_after_t1,True,False,86,False
ULTRACEMCO,2022-09-21 03:45:00+00:00,2022-09-22 03:45:00+00:00,6300.0,7048.7696498325895,11.88523253702523,5157.0498046875,daily_swing,4031.050048828125,prev_month,1.526437664197583,3.030237606023653,29,0.8250200847992664,-1.0,stop,False,False,31,False,-1.0,stop,False,False,31,False,-1.0,stop,False,False,31,False
ULTRACEMCO,2022-11-21 03:45:00+00:00,2022-11-22 03:45:00+00:00,6755.10009765625,7049.675359235491,4.360783072355162,6057.7998046875,daily_swing,5682.25,daily_swing,2.367137991257206,3.642023746001676,34,2.367137991257206,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False,-1.0,stop,False,False,6,False
ULTRACEMCO,2024-12-19 03:45:00+00:00,2024-12-20 03:45:00+00:00,11664.849609375,12170.652818080358,4.33613141740675,10542.5,daily_swing,9534.9501953125,daily_swing,2.2189452143803905,4.210925074030551,67,1.482492788636706,-1.0,stop,False,False,83,False,0.6094726071901952,stop_after_t1,True,False,83,False,0.6094726071901952,stop_after_t1,True,False,83,False
ULTRACEMCO,2026-05-19 03:45:00+00:00,2026-05-20 03:45:00+00:00,11300.0,12299.15,8.842035398230086,9534.9501953125,daily_swing,8155.5498046875,daily_swing,1.7665513733548524,3.147125251776511,73,0.9357954261121957,-0.5464644948205977,open_at_end,False,False,47,True,-0.5464644948205977,open_at_end,False,False,47,True,-0.5464644948205977,open_at_end,False,False,47,True
WIPRO,2018-05-23 03:45:00+00:00,2018-05-24 03:45:00+00:00,99.03752136230469,105.5248922075544,6.550417211591196,88.16252136230469,daily_swing,76.51876831054688,daily_swing,1.6763339509044817,3.471167841167405,16,0.29480332167560513,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False,-1.0,stop,False,False,35,False
WIPRO,2020-01-22 03:45:00+00:00,2020-01-23 03:45:00+00:00,123.2249984741211,129.4267888205392,5.032899511636486,113.4937744140625,daily_swing,104.04377746582031,daily_swing,1.5690991659656697,3.092852214744577,38,0.09271467046193871,-1.0,stop,False,False,116,False,0.28454958298283484,stop_after_t1,True,False,116,False,2.3309756903551233,t2,True,True,32,False
WIPRO,2022-04-07 03:45:00+00:00,2022-04-08 03:45:00+00:00,293.0,308.582678440639,5.3183202869074995,265.57501220703125,daily_swing,238.89999389648438,daily_swing,1.759966227721515,3.471804048938408,44,1.1422932110661494,5.5141356718026735,trend_exit,False,False,335,False,3.637050949762094,trend_exit,True,False,335,False,2.6158851383299613,t2,True,True,18,False
WIPRO,2025-07-11 03:45:00+00:00,2025-07-14 03:45:00+00:00,258.29998779296875,271.8603504725865,5.2498502982844055,236.00999450683594,daily_swing,208.5,daily_swing,1.6437608501162253,3.672467246604096,50,0.9269657724069086,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False,-1.0,stop,False,False,4,False
WIPRO,2025-09-26 03:45:00+00:00,2025-09-29 03:45:00+00:00,236.8800048828125,260.30398788452146,9.888543785406075,201.0500030517578,daily_swing,166.3249969482422,prev_month,1.5296289204291436,3.0120841502242715,45,0.20193026036532874,-1.0,stop,False,False,46,False,-1.0,stop,False,False,46,False,-1.0,stop,False,False,46,False
WIPRO,2026-04-24 03:45:00+00:00,2026-04-27 03:45:00+00:00,199.36000061035156,213.5017098563058,7.093553974046262,176.0,daily_swing,156.02499389648438,prev_month,1.6518512864372845,3.0643400992185406,32,0.9093667806832216,1.572653284434244,open_at_end,False,False,64,True,1.6122522854357642,open_at_end,True,False,64,True,1.6122522854357642,open_at_end,True,False,64,True
YESBANK,2018-05-21 03:45:00+00:00,2018-05-22 03:45:00+00:00,334.1000061035156,357.52822657993863,7.012337637959858,285.0,daily_swing,226.25999450683594,prev_month,2.095763361665792,4.602996275590137,15,1.1972748138841793,-1.0,stop,False,False,33,False,-1.0,stop,False,False,33,False,-1.0,stop,False,False,33,False
YESBANK,2019-02-01 03:45:00+00:00,2019-02-04 03:45:00+00:00,184.25,246.45464292253766,33.761000229328445,,,,,,,7,0.052246903885408806,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False,-1.0,stop,False,False,25,False
YESBANK,2019-11-19 03:45:00+00:00,2019-11-20 03:45:00+00:00,62.099998474121094,75.98536022731236,22.359681311389572,37.0,daily_swing,,,1.8076589519428532,,5,1.1774989204270019,-1.0,stop,False,False,82,False,0.4038294759714266,stop_after_t1,True,False,82,False,0.4038294759714266,stop_after_t1,True,False,82,False
YESBANK,2020-06-25 03:45:00+00:00,2020-06-26 03:45:00+00:00,27.200000762939453,28.641428579602923,5.299366824384228,25.0,daily_swing,20.25,daily_swing,1.5262649558351673,4.821608604048515,8,0.832508398316568,8.463830531021163,trend_exit,False,False,448,False,4.995047743428165,trend_exit,True,False,448,False,3.173936779941841,t2,True,True,14,False
YESBANK,2025-01-06 03:45:00+00:00,2025-01-07 03:45:00+00:00,19.010000228881836,20.238714858463833,6.46351717405671,15.899999618530273,prev_month,15.050000190734863,prev_month,2.531100823150099,3.2228801894335266,26,2.531100823150099,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False
YESBANK,2025-06-12 03:45:00+00:00,2025-06-13 03:45:00+00:00,20.0,23.455285113198418,17.27642556599209,14.699999809265137,daily_swing,5.650000095367432,daily_swing,1.5338821593882501,4.153058122416229,33,0.720635111009196,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False,-1.0,stop,False,False,82,False
