signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,is_win,session,dow,hour_utc,month,quarter,atr15,atr_trailing_pct,vol_regime
2026-02-24 04:00:00+00:00,bearish,0.1866393951568531,0.03323715256206111,0.1099382738594571,both_targets,True,Asia,Tuesday,4,2026-02,2026Q1,0.0005564285714285371,0.5141907440552288,medium
2026-03-02 15:40:00+00:00,bearish,0.14800836667884754,2.0227810112769236,1.0853946889778856,both_targets,True,London/NY overlap,Monday,15,2026-03,2026Q1,0.0012671428571428,0.9527519477255592,high
2026-03-02 20:15:00+00:00,bearish,0.5463087102013511,2.3439390471206845,1.4451238786610179,both_targets,True,New York,Monday,20,2026-03,2026Q1,0.0009653571428571547,0.864432216108054,high
2026-03-13 08:00:00+00:00,bearish,0.0679475525014391,1.1259880128807584,0.5969677826910987,both_targets,True,Asia/London overlap,Friday,8,2026-03,2026Q1,0.0007092857142856822,0.6028537455410226,medium
2026-03-18 20:00:00+00:00,bearish,0.8495486459378133,0.058801404212592244,0.4541750250752028,both_targets,True,New York,Wednesday,20,2026-03,2026Q1,0.001121428571428654,0.854775828460039,high
2026-03-19 20:00:00+00:00,bullish,1.4941891374312923,0.47058554515781487,0.9823873412945536,both_targets,True,New York,Thursday,20,2026-03,2026Q1,0.0015253571428571755,0.9688095238095238,high
2026-03-23 14:00:00+00:00,bullish,0.3019842853617517,0.2977189705967653,0.29985162797925846,both_targets,True,London/NY overlap,Monday,14,2026-03,2026Q1,0.003574642857142834,0.9997511199601792,high
2026-03-26 15:40:00+00:00,bearish,0.4396539034003934,0.7945828358331462,0.6171183696167698,both_targets,True,London/NY overlap,Thursday,15,2026-03,2026Q1,0.000985357142857127,0.7365026278069756,high
2026-03-27 10:40:00+00:00,bearish,0.019754789752625408,0.14267348154656578,0.08121413564959559,both_targets,True,London,Friday,10,2026-03,2026Q1,0.0006292857142857608,0.4456315289648623,medium
2026-04-08 00:00:00+00:00,bullish,1.2837637457146729,0.0437332194529962,0.6637484825838346,both_targets,True,Asia,Wednesday,0,2026-04,2026Q2,0.001570357142857169,0.979187314172448,high
2026-04-10 13:00:00+00:00,bullish,0.6490876105090306,0.06988106779805243,0.35948433915354155,both_targets,True,London/NY overlap,Friday,13,2026-04,2026Q2,0.0006560714285714285,0.5068752963489805,medium
2026-05-01 14:05:00+00:00,bullish,0.8162696430852565,1.027654212011657,0.9219619275484567,both_targets,True,London/NY overlap,Friday,14,2026-05,2026Q2,0.0007496428571428991,0.5898716119828816,medium
2026-05-06 08:00:00+00:00,bullish,0.23668254303691424,0.5575694523465098,0.39712599769171203,both_targets,True,Asia/London overlap,Wednesday,8,2026-05,2026Q2,0.0006703571428571412,0.53942828979793,medium
2026-05-15 09:05:00+00:00,bearish,0.05328948370099958,1.387658155574707,0.7204738196378533,both_targets,True,London,Friday,9,2026-05,2026Q2,0.0007067857142856975,0.6478839752734189,medium
2026-05-20 05:30:00+00:00,bearish,0.12197778261817913,0.2570246133741032,0.18950119799614118,both_targets,True,Asia,Wednesday,5,2026-05,2026Q2,0.0004274999999999775,0.29273715415019763,low
2026-05-29 16:00:00+00:00,bullish,0.5615530655548844,0.44298849718945044,0.5022707813721674,both_targets,True,London/NY overlap,Friday,16,2026-05,2026Q2,0.0008257142857143027,0.8447825053482292,high
2026-05-29 19:10:00+00:00,bullish,0.4299014911440983,0.2734173483676386,0.35165941975586845,both_targets,True,New York,Friday,19,2026-05,2026Q2,0.000576428571428573,0.5786970993818354,medium
2026-06-11 20:00:00+00:00,bullish,0.2935893637508286,0.07193911562107597,0.1827642396859523,both_targets,True,New York,Thursday,20,2026-06,2026Q2,0.0013485714285713657,0.9971462544589774,high
2026-06-17 20:00:00+00:00,bearish,1.0404901305083312,0.8081573968433432,0.9243237636758372,both_targets,True,New York,Wednesday,20,2026-06,2026Q2,0.001656785714285704,0.999757986447241,high
2026-06-22 07:30:00+00:00,bearish,0.03233256351044345,0.35565819861423986,0.19399538106234165,both_targets,True,Asia,Monday,7,2026-06,2026Q2,0.000467857142857131,0.4673428995546759,medium
2026-06-22 10:40:00+00:00,bearish,1.44447461308759,0.22264458321999206,0.8335595981537911,both_targets,True,London,Monday,10,2026-06,2026Q2,0.0007574999999999983,0.8505320465231379,high
2026-06-23 14:15:00+00:00,bearish,0.8249912699335951,1.4096147130717698,1.1173029915026824,both_targets,True,London/NY overlap,Tuesday,14,2026-06,2026Q2,0.000795714285714233,0.8854527461652647,high
2026-07-08 00:00:00+00:00,bearish,2.139319692427773,0.05017594161336726,1.09474781702057,both_targets,True,Asia,Wednesday,0,2026-07,2026Q3,0.0003614285714285602,0.27788746298124384,low
2026-07-21 20:00:00+00:00,bearish,1.047861507127805,0.11405295315692726,0.5809572301423661,both_targets,True,New York,Tuesday,20,2026-07,2026Q3,0.000314285714285759,0.18159327065809006,low
