signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2026-02-24 04:00:00+00:00,bearish,True,0.1099382738594571,0.1866393951568531,0.03323715256206111,2026-02-24 00:30:00+00:00,bearish,0.09041980624318229,0.9494079655537486,42.0,210.0
2026-03-02 15:40:00+00:00,bearish,True,1.0853946889778856,0.14800836667884754,2.0227810112769236,2026-03-02 15:30:00+00:00,bearish,0.43799323562561476,0.18151071025927168,2.0,10.0
2026-03-02 20:15:00+00:00,bearish,True,1.4451238786610179,0.5463087102013511,2.3439390471206845,2026-03-02 20:00:00+00:00,bearish,0.27047459050786654,1.9815203695924877,3.0,15.0
2026-03-13 08:00:00+00:00,bearish,True,0.5969677826910987,0.0679475525014391,1.1259880128807584,2026-03-13 06:15:00+00:00,bearish,0.1904761904763631,0.14285714285753667,21.0,105.0
2026-03-18 20:00:00+00:00,bearish,True,0.4541750250752028,0.8495486459378133,0.058801404212592244,2026-03-18 18:15:00+00:00,bearish,0.00514895182032723,0.298639205589955,21.0,105.0
2026-03-19 20:00:00+00:00,bullish,True,0.9823873412945536,1.4941891374312923,0.47058554515781487,2026-03-19 17:00:00+00:00,bullish,0.04854170915759516,0.11707118090952405,36.0,180.0
2026-03-23 14:00:00+00:00,bullish,True,0.29985162797925846,0.3019842853617517,0.2977189705967653,2026-03-23 11:00:00+00:00,bullish,0.030265596046948957,2.157504632489318,36.0,180.0
2026-03-26 15:40:00+00:00,bearish,True,0.6171183696167698,0.4396539034003934,0.7945828358331462,,,,,,
2026-03-27 10:40:00+00:00,bearish,True,0.08121413564959559,0.019754789752625408,0.14267348154656578,2026-03-27 07:00:00+00:00,bearish,0.47005444646122785,0.7876588021773587,44.0,220.0
2026-03-30 01:25:00+00:00,bearish,False,-1.0,1.2666159161446275,1.307606722492251,,,,,,
2026-04-08 00:00:00+00:00,bullish,True,0.6637484825838346,1.2837637457146729,0.0437332194529962,2026-04-07 22:00:00+00:00,bullish,0.21308980213100942,1.2288178589545624,24.0,120.0
2026-04-10 13:00:00+00:00,bullish,True,0.35948433915354155,0.6490876105090306,0.06988106779805243,2026-04-10 09:15:00+00:00,bullish,0.29005524861894405,1.3342541436464557,45.0,225.0
2026-05-01 14:05:00+00:00,bullish,True,0.9219619275484567,0.8162696430852565,1.027654212011657,2026-05-01 14:00:00+00:00,bullish,0.30681276798467405,2.3811338732727547,1.0,5.0
2026-05-04 06:05:00+00:00,bullish,False,-1.0,0.7536357716521992,2.084653787715031,2026-05-04 03:45:00+00:00,bullish,0.13253012048227902,1.6144578313253979,28.0,140.0
2026-05-06 08:00:00+00:00,bullish,True,0.39712599769171203,0.23668254303691424,0.5575694523465098,2026-05-06 08:00:00+00:00,bullish,0.13425679275461272,1.4619072988814998,0.0,0.0
2026-05-15 09:05:00+00:00,bearish,True,0.7204738196378533,0.05328948370099958,1.387658155574707,,,,,,
2026-05-20 05:30:00+00:00,bearish,True,0.18950119799614118,0.12197778261817913,0.2570246133741032,,,,,,
2026-05-22 14:05:00+00:00,bearish,False,-0.204334694070113,0.591330611859774,1.060430873781588,2026-05-22 14:00:00+00:00,bearish,0.21156852527333098,0.3647733194373026,1.0,5.0
2026-05-29 16:00:00+00:00,bullish,True,0.5022707813721674,0.5615530655548844,0.44298849718945044,2026-05-29 14:45:00+00:00,bullish,0.4123036649213379,3.3167539267018875,15.0,75.0
2026-05-29 19:10:00+00:00,bullish,True,0.35165941975586845,0.4299014911440983,0.2734173483676386,,,,,,
2026-06-11 20:00:00+00:00,bullish,True,0.1827642396859523,0.2935893637508286,0.07193911562107597,2026-06-11 17:30:00+00:00,bullish,0.4878048780483276,6.260162601626102,30.0,150.0
2026-06-17 20:00:00+00:00,bearish,True,0.9243237636758372,1.0404901305083312,0.8081573968433432,2026-06-17 17:45:00+00:00,bearish,0.219435736677562,7.735109717868225,27.0,135.0
2026-06-22 07:30:00+00:00,bearish,True,0.19399538106234165,0.03233256351044345,0.35565819861423986,2026-06-22 07:15:00+00:00,bearish,0.23844282238449568,0.5563665855638232,3.0,15.0
2026-06-22 10:40:00+00:00,bearish,True,0.8335595981537911,1.44447461308759,0.22264458321999206,2026-06-22 07:15:00+00:00,bearish,0.23844282238449568,0.5563665855638232,41.0,205.0
2026-06-23 14:15:00+00:00,bearish,True,1.1173029915026824,0.8249912699335951,1.4096147130717698,2026-06-23 14:00:00+00:00,bearish,0.4904250350304002,0.6669780476413326,3.0,15.0
2026-07-08 00:00:00+00:00,bearish,True,1.09474781702057,2.139319692427773,0.05017594161336726,2026-07-07 21:00:00+00:00,bearish,0.15960912052122211,0.47882736156366634,36.0,180.0
2026-07-08 01:45:00+00:00,bearish,False,-0.48808645827424824,0.023827083451503493,0.17473194531108438,,,,,,
2026-07-10 04:00:00+00:00,bullish,False,-1.0,0.6390646272122256,0.00560583006330226,2026-07-10 00:15:00+00:00,bullish,0.27667984189784994,2.9051383399218955,45.0,225.0
2026-07-14 10:45:00+00:00,bearish,False,-1.0,54.17249417175614,55.96736596660824,,,,,,
2026-07-21 20:00:00+00:00,bearish,True,0.5809572301423661,1.047861507127805,0.11405295315692726,2026-07-21 18:00:00+00:00,bearish,0.03690685413029469,0.5659050966612406,24.0,120.0
