signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,t1_hit_time,t1_hit_bars,exit_time,exit_bars
2025-12-30 11:40:00+00:00,bearish,0.2603132583277405,1.7074784910654082,0.9838958746965744,both_targets,2025-12-30 12:05:00+00:00,5.0,2025-12-30 15:35:00+00:00,47
2025-12-31 07:20:00+00:00,bearish,0.035344609946820316,0.9410502398384565,0.4881974248926384,both_targets,2025-12-31 07:25:00+00:00,1.0,2025-12-31 07:30:00+00:00,2
2026-01-02 07:00:00+00:00,bearish,0.16011934361024213,0.14619592242666216,0.15315763301845214,both_targets,2026-01-02 07:35:00+00:00,7.0,2026-01-02 07:40:00+00:00,8
2026-01-06 11:00:00+00:00,bearish,0.0967335164360537,2.5997132542191848,1.3482233853276193,both_targets,2026-01-06 11:05:00+00:00,1.0,2026-01-08 13:55:00+00:00,611
2026-01-06 12:45:00+00:00,bearish,0.2704203196927937,1.4055379490620852,0.8379791343774394,both_targets,2026-01-06 12:50:00+00:00,1.0,2026-01-08 13:55:00+00:00,590
2026-01-06 19:10:00+00:00,bearish,1.071630496237884,1.0290088287738681,1.050319662505876,both_targets,2026-01-06 19:15:00+00:00,1.0,2026-01-08 13:55:00+00:00,513
2026-01-07 12:10:00+00:00,bearish,0.5866047830850658,0.07219751176425825,0.32940114742466203,both_targets,2026-01-08 01:40:00+00:00,162.0,2026-01-08 01:45:00+00:00,163
2026-01-13 15:00:00+00:00,bearish,1.9132444927942738,8.043241773188553,4.978243132991413,both_targets,2026-01-13 15:20:00+00:00,4.0,2026-01-15 13:00:00+00:00,552
2026-01-20 08:00:00+00:00,bullish,0.11041706101330793,0.8833364881065124,0.4968767745599102,both_targets,2026-01-20 08:10:00+00:00,2.0,2026-01-20 08:15:00+00:00,3
2026-01-27 06:45:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,,,2026-01-27 06:55:00+00:00,2
2026-01-30 16:00:00+00:00,bearish,0.011052864270899949,0.4796943093538182,0.24537358681235907,both_targets,2026-01-30 16:05:00+00:00,1.0,2026-01-30 16:10:00+00:00,2
2026-02-09 09:05:00+00:00,bullish,0.10731110747469895,1.0887857308954636,0.5980484191850812,both_targets,2026-02-09 09:10:00+00:00,1.0,2026-02-09 09:15:00+00:00,2
2026-02-17 04:00:00+00:00,bearish,0.5976608187133002,0.7614035087721072,0.6795321637427036,both_targets,2026-02-17 05:20:00+00:00,16.0,2026-02-17 05:25:00+00:00,17
2026-02-17 07:25:00+00:00,bearish,0.01230516817071146,0.8818703855620079,0.4470877768663597,both_targets,2026-02-17 07:30:00+00:00,1.0,2026-02-17 07:35:00+00:00,2
2026-02-24 04:00:00+00:00,bearish,0.1866393951568531,0.03323715256206111,0.1099382738594571,both_targets,2026-02-24 04:30:00+00:00,6.0,2026-02-24 04:35:00+00:00,7
2026-03-02 15:40:00+00:00,bearish,0.14800836667884754,2.0227810112769236,1.0853946889778856,both_targets,2026-03-02 15:45:00+00:00,1.0,2026-03-02 15:50:00+00:00,2
2026-03-02 20:15:00+00:00,bearish,0.5463087102013511,2.3439390471206845,1.4451238786610179,both_targets,2026-03-02 20:20:00+00:00,1.0,2026-03-02 20:25:00+00:00,2
2026-03-13 08:00:00+00:00,bearish,0.0679475525014391,1.1259880128807584,0.5969677826910987,both_targets,2026-03-13 08:05:00+00:00,1.0,2026-03-13 08:10:00+00:00,2
2026-03-18 20:00:00+00:00,bearish,0.8495486459378133,0.058801404212592244,0.4541750250752028,both_targets,2026-03-18 20:05:00+00:00,1.0,2026-03-18 20:15:00+00:00,3
2026-03-19 20:00:00+00:00,bullish,1.4941891374312923,0.47058554515781487,0.9823873412945536,both_targets,2026-03-19 20:05:00+00:00,1.0,2026-03-19 20:10:00+00:00,2
2026-03-23 14:00:00+00:00,bullish,0.3019842853617517,0.2977189705967653,0.29985162797925846,both_targets,2026-03-23 14:05:00+00:00,1.0,2026-03-23 14:10:00+00:00,2
2026-03-26 15:40:00+00:00,bearish,0.4396539034003934,0.7945828358331462,0.6171183696167698,both_targets,2026-03-26 15:45:00+00:00,1.0,2026-03-26 15:50:00+00:00,2
2026-03-27 10:40:00+00:00,bearish,0.019754789752625408,0.14267348154656578,0.08121413564959559,both_targets,2026-03-27 10:45:00+00:00,1.0,2026-03-27 10:50:00+00:00,2
2026-03-30 01:25:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,,,2026-03-30 03:10:00+00:00,21
2026-04-08 00:00:00+00:00,bullish,1.2837637457146729,0.0437332194529962,0.6637484825838346,both_targets,2026-04-08 00:05:00+00:00,1.0,2026-04-08 05:45:00+00:00,69
2026-04-10 13:00:00+00:00,bullish,0.6490876105090306,0.06988106779805243,0.35948433915354155,both_targets,2026-04-10 13:05:00+00:00,1.0,2026-04-10 13:10:00+00:00,2
2026-05-01 14:05:00+00:00,bullish,0.8162696430852565,1.027654212011657,0.9219619275484567,both_targets,2026-05-01 14:10:00+00:00,1.0,2026-05-01 14:15:00+00:00,2
