signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,t1_hit_time,t1_hit_bars,exit_time,exit_bars
2025-11-12 06:40:00+00:00,bullish,1.771282856019433,-1.0,0.38564142800971646,stop_after_partial,2025-11-12 07:10:00+00:00,6.0,2025-11-12 09:00:00+00:00,28
2025-11-12 15:10:00+00:00,bullish,3.26923076923222,8.894230769235156,6.081730769233688,both_targets,2025-11-12 15:55:00+00:00,9.0,2025-11-13 07:50:00+00:00,200
2025-11-19 16:00:00+00:00,bearish,0.6238130021913809,0.6314828341855875,0.6276479181884842,both_targets,2025-11-19 16:05:00+00:00,1.0,2025-11-19 16:10:00+00:00,2
2025-11-21 09:55:00+00:00,bearish,0.3142991635589938,2.970634029764925,1.6424665966619596,both_targets,2025-11-21 10:00:00+00:00,1.0,2025-11-21 12:25:00+00:00,30
2025-11-25 16:00:00+00:00,bullish,0.7728272035174956,0.31988325989079053,0.546355231704143,both_targets,2025-11-25 16:05:00+00:00,1.0,2025-11-25 16:10:00+00:00,2
2025-11-26 15:05:00+00:00,bullish,0.49763033175365406,0.03807008002487763,0.26785020588926584,both_targets,2025-11-26 16:05:00+00:00,12.0,2025-11-26 16:10:00+00:00,13
2025-11-30 23:10:00+00:00,bullish,0.11519845111321758,0.1377863827041016,0.1264924169086596,both_targets,2025-11-30 23:15:00+00:00,1.0,2025-12-01 01:10:00+00:00,24
2025-12-01 07:20:00+00:00,bullish,0.6060502769492864,0.23144439710262849,0.41874733702595746,both_targets,2025-12-01 08:15:00+00:00,11.0,2025-12-01 08:20:00+00:00,12
2025-12-03 10:00:00+00:00,bullish,0.21595315945547414,0.5018629761995524,0.3589080678275133,both_targets,2025-12-03 10:15:00+00:00,3.0,2025-12-03 10:20:00+00:00,4
2025-12-04 07:50:00+00:00,bullish,3.6842105263135716,9.433811802228679,6.559011164271125,both_targets,2025-12-04 08:10:00+00:00,4.0,2025-12-04 08:40:00+00:00,10
2025-12-16 08:05:00+00:00,bullish,0.14997462835226774,0.6604145915163171,0.4051946099342924,both_targets,2025-12-16 08:20:00+00:00,3.0,2025-12-16 12:30:00+00:00,53
2025-12-16 11:55:00+00:00,bullish,0.14162124620645666,0.3466549907144926,0.24413811846047462,both_targets,2025-12-16 12:15:00+00:00,4.0,2025-12-16 12:30:00+00:00,7
2025-12-23 19:00:00+00:00,bullish,0.014547761504210131,0.20673134769149662,0.11063955459785338,both_targets,2025-12-23 19:05:00+00:00,1.0,2025-12-23 19:10:00+00:00,2
2025-12-31 02:00:00+00:00,bearish,0.0509747622911687,0.02330274847598131,0.03713875538357501,both_targets,2025-12-31 02:05:00+00:00,1.0,2025-12-31 02:10:00+00:00,2
2025-12-31 07:20:00+00:00,bearish,0.009036047374664175,0.24058476135154974,0.12481040436310696,both_targets,2025-12-31 07:25:00+00:00,1.0,2025-12-31 07:30:00+00:00,2
2026-01-02 07:00:00+00:00,bearish,0.13678844519974262,0.12489379779100045,0.13084112149537153,both_targets,2026-01-02 07:35:00+00:00,7.0,2026-01-02 07:40:00+00:00,8
2026-01-06 11:00:00+00:00,bearish,0.08154825180934268,2.1916092673762884,1.1365787595928156,both_targets,2026-01-06 11:05:00+00:00,1.0,2026-01-08 13:55:00+00:00,611
2026-01-06 12:45:00+00:00,bearish,0.2404409798638271,1.2497171887534289,0.745079084308628,both_targets,2026-01-06 12:50:00+00:00,1.0,2026-01-08 13:55:00+00:00,590
2026-01-09 15:10:00+00:00,bearish,0.2833214290716106,0.3333193283195675,0.30832037869558904,both_targets,2026-01-09 15:15:00+00:00,1.0,2026-01-09 15:20:00+00:00,2
2026-01-20 08:00:00+00:00,bullish,0.11565277731882742,0.9252222185506707,0.520437497934749,both_targets,2026-01-20 08:10:00+00:00,2.0,2026-01-20 08:15:00+00:00,3
2026-01-21 01:25:00+00:00,bullish,0.011995750077140573,0.4762312780614526,0.2441135140692966,both_targets,2026-01-21 01:30:00+00:00,1.0,2026-01-23 16:45:00+00:00,760
2026-01-26 14:20:00+00:00,bullish,1.5184854021689265,3.837033005480283,2.6777592038246048,both_targets,2026-01-26 14:50:00+00:00,6.0,2026-01-26 16:05:00+00:00,21
2026-01-27 09:55:00+00:00,bullish,0.42661170578190805,0.6639629457260111,0.5452873257539596,both_targets,2026-01-27 12:15:00+00:00,28.0,2026-01-27 12:20:00+00:00,29
2026-01-30 16:00:00+00:00,bearish,0.007944434356326222,0.34478845106222955,0.1763664427092779,both_targets,2026-01-30 16:05:00+00:00,1.0,2026-01-30 16:10:00+00:00,2
2026-02-02 12:15:00+00:00,bearish,0.22750722245147917,0.24773008666939414,0.23761865456043665,both_targets,2026-02-02 13:05:00+00:00,10.0,2026-02-02 13:10:00+00:00,11
2026-02-09 09:05:00+00:00,bullish,0.05792896959888874,0.5877512308743797,0.32284010023663423,both_targets,2026-02-09 09:10:00+00:00,1.0,2026-02-09 09:15:00+00:00,2
2026-02-17 04:00:00+00:00,bearish,0.06459360384273898,0.08229048160791277,0.07344204272532587,both_targets,2026-02-17 05:20:00+00:00,16.0,2026-02-17 05:25:00+00:00,17
2026-02-17 07:25:00+00:00,bearish,0.0023965489694995528,0.1717526761463682,0.08707461255793388,both_targets,2026-02-17 07:30:00+00:00,1.0,2026-02-17 07:35:00+00:00,2
2026-02-24 04:00:00+00:00,bearish,0.18018971049752944,0.032088578581637696,0.10613914453958356,both_targets,2026-02-24 04:30:00+00:00,6.0,2026-02-24 04:35:00+00:00,7
2026-03-02 06:00:00+00:00,bearish,0.27246754740864443,0.24830786340193253,0.2603877054052885,both_targets,2026-03-02 06:15:00+00:00,3.0,2026-03-02 06:20:00+00:00,4
2026-03-02 15:40:00+00:00,bearish,0.04196101686176879,0.5734672304439864,0.3077141236528776,both_targets,2026-03-02 15:45:00+00:00,1.0,2026-03-02 15:50:00+00:00,2
2026-03-02 20:15:00+00:00,bearish,0.14462851651888756,0.6205290541145048,0.38257878531669615,both_targets,2026-03-02 20:20:00+00:00,1.0,2026-03-02 20:25:00+00:00,2
2026-03-03 04:50:00+00:00,bearish,0.03369147646732683,0.082996076175602,0.05834377632146441,both_targets,2026-03-03 04:55:00+00:00,1.0,2026-03-03 05:40:00+00:00,10
