signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,is_win,session,dow,hour_utc,month,quarter,atr15,atr_trailing_pct,vol_regime,target1_R,target2_R,ob_body_atr_ratio,fvg_size_atr_ratio,bars_zone_to_confirmation_5m,t1_time,exit_time,bars_to_resolution_5m,bars_to_t1_5m
2025-10-10 11:30:00+00:00,bearish,0.13592697685548574,-1.0,-0.43203651157225714,stop_after_partial,False,London,Friday,11,2025-10,2025Q4,0.000633928571428569,0.5757146231986771,medium,0.13592697685548574,0.49106013469626353,0.015774647887427346,0.12619718309871825,0.0,2025-10-10 12:00:00+00:00,2025-10-10 15:10:00+00:00,44.0,6.0
2025-10-14 11:05:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Tuesday,11,2025-10,2025Q4,0.0008157142857142847,0.7941103687206137,high,0.07253001767535079,0.14221572093210372,0.40222428174240155,0.8174235403152867,43.0,,2025-10-15 01:25:00+00:00,172.0,
2025-10-21 02:05:00+00:00,bearish,0.14543565770690403,-1.0,-0.427282171146548,stop_after_partial,False,Asia,Tuesday,2,2025-10,2025Q4,0.00035035714285713837,0.11556545409552091,low,0.14543565770690403,1.2180236332940093,0.2426095820594483,0.31396534148843686,1.0,2025-10-21 02:10:00+00:00,2025-10-21 02:20:00+00:00,3.0,1.0
2025-10-24 01:15:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,1,2025-10,2025Q4,0.00027321428571433097,0.0368532955350815,low,0.04690117252904428,2.51987208771088,0.13980028530670344,0.1597717546363592,6.0,,2025-10-24 01:20:00+00:00,1.0,
2025-10-24 04:25:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,4,2025-10,2025Q4,0.0002946428571428683,0.057655954631379965,low,0.23038946791017273,6.4816236972015995,0.13980028530670344,0.1597717546363592,44.0,,2025-10-24 04:30:00+00:00,1.0,
2025-10-31 06:55:00+00:00,bearish,0.2922952586208122,-1.0,-0.3538523706895939,stop_after_partial,False,Asia,Friday,6,2025-10,2025Q4,0.00035285714285712304,0.14492067250769594,low,0.2922952586208122,3.0926724137916035,0.2692307692306603,1.969635627530793,2.0,2025-10-31 07:00:00+00:00,2025-10-31 08:50:00+00:00,23.0,1.0
2025-11-05 06:35:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Wednesday,6,2025-11,2025Q4,0.0002910714285714639,0.053136531365313655,low,3.0463398253836584,5.584956346536707,0.18895705521517603,0.48098159509206573,1.0,,2025-11-05 06:40:00+00:00,1.0,
2025-12-10 15:05:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,London/NY overlap,Wednesday,15,2025-12,2025Q4,0.0006525000000000082,0.7408678597695514,high,3.305004721434168,3.116147308781266,0.45287228109299166,0.32794199665372503,4.0,,2025-12-10 15:10:00+00:00,1.0,
2025-12-12 17:40:00+00:00,bullish,0.30484824245657116,-1.0,-0.3475758787717144,stop_after_partial,False,New York,Friday,17,2025-12,2025Q4,0.0007867857142857458,0.9016432483924745,high,0.30484824245657116,2.37035061991671,0.019073569482130345,0.7629427792914254,5.0,2025-12-12 17:45:00+00:00,2025-12-12 19:50:00+00:00,26.0,1.0
2025-12-15 01:35:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Monday,1,2025-12,2025Q4,0.00034071428571429737,0.22202797202797203,low,1.5229653505231426,2.2562449637382365,0.3522012578619754,1.2033542976932905,1.0,,2025-12-15 01:40:00+00:00,1.0,
2025-12-19 20:55:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,New York,Friday,20,2025-12,2025Q4,0.00040428571428573,0.3697258641239571,medium,0.5601545253864895,0.3235375275935435,0.27208480565383447,0.3586572438163932,2.0,,2025-12-22 04:45:00+00:00,670.0,
