signal_time,direction,is_win,total_r,target1_R,target2_R,zone_start_time,ob_direction,ob_body_over_atr,fvg_size_over_atr,confirmation_bars_5m,confirmation_calendar_minutes
2025-12-16 11:55:00+00:00,bullish,True,0.24413811846047462,0.14162124620645666,0.3466549907144926,2025-12-16 11:30:00+00:00,bullish,0.3668122270742253,0.2241630276564375,5,25.0
2025-12-19 20:55:00+00:00,bearish,False,-1.0,0.5601545253864895,0.3235375275935435,2025-12-19 20:45:00+00:00,bearish,0.27208480565383447,0.3586572438163932,2,10.0
2025-12-23 19:00:00+00:00,bullish,True,0.11063955459785338,0.014547761504210131,0.20673134769149662,2025-12-23 18:15:00+00:00,bullish,0.1587473002160148,0.1587473002160148,9,45.0
2025-12-30 07:10:00+00:00,bearish,False,-0.17552354937506232,0.6489529012498754,5.330684545979943,2025-12-30 07:00:00+00:00,bearish,0.3967611336033136,1.0769230769225606,2,10.0
2025-12-31 02:00:00+00:00,bearish,True,0.03713875538357501,0.0509747622911687,0.02330274847598131,2025-12-31 01:45:00+00:00,bearish,0.17582417582341278,0.989010989010845,3,15.0
2025-12-31 07:20:00+00:00,bearish,True,0.12481040436310696,0.009036047374664175,0.24058476135154974,2025-12-31 07:00:00+00:00,bearish,0.2764227642280088,0.7804878048781068,4,20.0
2026-01-02 07:00:00+00:00,bearish,True,0.13084112149537153,0.13678844519974262,0.12489379779100045,2026-01-02 05:45:00+00:00,bearish,0.08421052631444824,0.7789473684193978,15,75.0
2026-01-06 11:00:00+00:00,bearish,True,1.1365787595928156,0.08154825180934268,2.1916092673762884,2026-01-06 09:00:00+00:00,bearish,0.07572115384589764,0.7403846153845597,24,120.0
2026-01-06 12:45:00+00:00,bearish,True,0.745079084308628,0.2404409798638271,1.2497171887534289,2026-01-06 09:00:00+00:00,bearish,0.07572115384589764,0.7403846153845597,45,225.0
2026-01-07 07:30:00+00:00,bearish,False,-1.0,6.008355488030875,7.550322825670335,2026-01-07 07:15:00+00:00,bearish,0.31602708803680485,1.1693002257343534,3,15.0
2026-01-09 15:10:00+00:00,bearish,True,0.30832037869558904,0.2833214290716106,0.3333193283195675,2026-01-09 15:00:00+00:00,bearish,0.43419949706649086,0.4283319362950263,2,10.0
