signal_time,direction,leg1_r,leg2_r,total_r,exit_reason,is_win,session,dow,hour_utc,month,quarter,atr15,atr_trailing_pct,vol_regime
2026-01-13 15:00:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London/NY overlap,Tuesday,15,2026-01,2026Q1,0.0007528571428570949,0.8790552815987542,high
2026-01-30 11:55:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Friday,11,2026-01,2026Q1,0.001096785714285699,0.9426735853718804,high
2026-04-10 03:35:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,3,2026-04,2026Q2,0.000375357142857096,0.12298578199052132,low
2026-05-04 03:50:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Monday,3,2026-05,2026Q2,0.0004149999999999432,0.19277708592777085,low
2026-05-04 06:05:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Monday,6,2026-05,2026Q2,0.00042678571428563953,0.20921544209215442,low
2026-05-07 06:45:00+00:00,bullish,0.10113087231605669,-1.0,-0.44943456384197167,stop_after_partial,False,Asia,Thursday,6,2026-05,2026Q2,0.00033928571428571655,0.11159315497710291,low
2026-05-21 02:20:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Thursday,2,2026-05,2026Q2,0.0003924999999999861,0.2355361897845558,low
2026-05-22 14:05:00+00:00,bearish,0.8222054529350306,-1.0,-0.08889727353248472,stop_after_partial,False,London/NY overlap,Friday,14,2026-05,2026Q2,0.0006853571428571918,0.6718972895863052,high
2026-06-12 08:20:00+00:00,bullish,0.48772763262068086,-1.0,-0.25613618368965957,stop_after_partial,False,Asia/London overlap,Friday,8,2026-06,2026Q2,0.0005821428571428802,0.6531339031339032,medium
2026-07-03 01:00:00+00:00,bullish,0.8502980542119767,-1.0,-0.07485097289401166,stop_after_partial,False,Asia,Friday,1,2026-07,2026Q3,0.0003253571428571649,0.19229860618946373,low
2026-07-10 04:00:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,4,2026-07,2026Q3,0.0004885714285714414,0.5544531065438223,medium
2026-07-14 06:30:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Tuesday,6,2026-07,2026Q3,0.0003639285714285924,0.26595744680851063,low
2026-07-17 05:40:00+00:00,bullish,-1.0,-1.0,-1.0,stop_before_target1,False,Asia,Friday,5,2026-07,2026Q3,0.0002664285714286198,0.0883742911153119,low
2026-07-22 10:05:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Wednesday,10,2026-07,2026Q3,0.0005128571428571879,0.6263440860215054,medium
2026-07-24 11:40:00+00:00,bearish,-1.0,-1.0,-1.0,stop_before_target1,False,London,Friday,11,2026-07,2026Q3,0.00045999999999998424,0.5137051039697542,medium
